<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20200218;220000;1.0800000;1.0801900;1.0791000;1.0793700;47281
20200218;230000;1.0793000;1.0797000;1.0789000;1.0795900;39088
20200219;000000;1.0795900;1.0796100;1.0787900;1.0790800;23629
20200219;010000;1.0790900;1.0796600;1.0788000;1.0794200;27211
20200219;020000;1.0795000;1.0797200;1.0789600;1.0794700;28218
20200219;030000;1.0794700;1.0799400;1.0791000;1.0797900;27265
20200219;040000;1.0797100;1.0804000;1.0796000;1.0801800;40650
20200219;050000;1.0801800;1.0803000;1.0797000;1.0798900;33946
20200219;060000;1.0797000;1.0802000;1.0797000;1.0798400;25798
20200219;070000;1.0799000;1.0799200;1.0794000;1.0797300;21545
20200219;080000;1.0797200;1.0797600;1.0793000;1.0795600;24334
20200219;090000;1.0795400;1.0799000;1.0790000;1.0797300;34708
20200219;100000;1.0798100;1.0804600;1.0795000;1.0801800;55873
20200219;110000;1.0801000;1.0807200;1.0795000;1.0803800;70142
20200219;120000;1.0803900;1.0808000;1.0798000;1.0802800;75074
20200219;130000;1.0802000;1.0806100;1.0797000;1.0800400;59322
20200219;140000;1.0800500;1.0802000;1.0783000;1.0791000;72918
20200219;150000;1.0791500;1.0803700;1.0789000;1.0800900;63724
20200219;160000;1.0800000;1.0801300;1.0789000;1.0793200;83836
20200219;170000;1.0793400;1.0794000;1.0782000;1.0786800;97262
20200219;180000;1.0786900;1.0794800;1.0780000;1.0791200;97519
20200219;190000;1.0790500;1.0799000;1.0785900;1.0792000;92055
20200219;200000;1.0793400;1.0796000;1.0784000;1.0791500;62132
20200219;210000;1.0791800;1.0798900;1.0788000;1.0797200;45173
20200219;220000;1.0797800;1.0801000;1.0791000;1.0796300;68727
20200219;230000;1.0796300;1.0810100;1.0794000;1.0810000;57980
20200220;000000;1.0810000;1.0812000;1.0802200;1.0804300;34008
20200220;010000;1.0803600;1.0809200;1.0801200;1.0807200;20487
20200220;020000;1.0808100;1.0811000;1.0805000;1.0809600;20765
20200220;030000;1.0808200;1.0815300;1.0802700;1.0810300;59248
20200220;040000;1.0810300;1.0813200;1.0796000;1.0800100;59894
20200220;050000;1.0800100;1.0802200;1.0791000;1.0791000;58328
20200220;060000;1.0792500;1.0800300;1.0790000;1.0797100;55713
20200220;070000;1.0796100;1.0798700;1.0794000;1.0798500;28816
20200220;080000;1.0797600;1.0799200;1.0794000;1.0796500;27075
20200220;090000;1.0796400;1.0797400;1.0785000;1.0788200;46086
20200220;100000;1.0788300;1.0793000;1.0776500;1.0790400;90728
20200220;110000;1.0790400;1.0798100;1.0783000;1.0796900;80652
20200220;120000;1.0796900;1.0806200;1.0793000;1.0799000;82615
20200220;130000;1.0799600;1.0802000;1.0789000;1.0791800;74608
20200220;140000;1.0792300;1.0797500;1.0786000;1.0796400;78709
20200220;150000;1.0796400;1.0797400;1.0784700;1.0788200;74644
20200220;160000;1.0788000;1.0805000;1.0786000;1.0803700;91906
20200220;170000;1.0804600;1.0821100;1.0802000;1.0816900;95569
20200220;180000;1.0815000;1.0819900;1.0799000;1.0801500;93787
20200220;190000;1.0802300;1.0807600;1.0781700;1.0796700;93745
20200220;200000;1.0796700;1.0802700;1.0791000;1.0792900;87110
20200220;210000;1.0793000;1.0797100;1.0789000;1.0793400;55240
20200220;220000;1.0793700;1.0794900;1.0785000;1.0789300;57739
20200220;230000;1.0789500;1.0790600;1.0783000;1.0789000;47857
20200221;000000;1.0789700;1.0789700;1.0781000;1.0784400;27077
20200221;010000;1.0783300;1.0789000;1.0782000;1.0786800;26656
20200221;020000;1.0787200;1.0789200;1.0783000;1.0787500;23633
20200221;030000;1.0786700;1.0791700;1.0785000;1.0790200;38820
20200221;040000;1.0790200;1.0793700;1.0788000;1.0792500;38038
20200221;050000;1.0792500;1.0793700;1.0785000;1.0789600;52004
20200221;060000;1.0789800;1.0792400;1.0787000;1.0790300;33151
20200221;070000;1.0790300;1.0795000;1.0787000;1.0794100;32784
20200221;080000;1.0794400;1.0795000;1.0790000;1.0792900;26318
20200221;090000;1.0792900;1.0795000;1.0788000;1.0790400;33904
20200221;100000;1.0789500;1.0798600;1.0788000;1.0796100;71937
20200221;110000;1.0796100;1.0820100;1.0789000;1.0814100;161330
20200221;120000;1.0814200;1.0819900;1.0807200;1.0809600;96022
20200221;130000;1.0809800;1.0810700;1.0795000;1.0799100;74188
20200221;140000;1.0798000;1.0806700;1.0794000;1.0806000;73192
20200221;150000;1.0806000;1.0806200;1.0795000;1.0796700;74528
20200221;160000;1.0796600;1.0812400;1.0795000;1.0809000;85705
20200221;170000;1.0809200;1.0846100;1.0800000;1.0836900;91077
20200221;180000;1.0837000;1.0863500;1.0835000;1.0852500;141278
20200221;190000;1.0852700;1.0863500;1.0847000;1.0854100;99402
20200221;200000;1.0854300;1.0861000;1.0852000;1.0857500;68562
20200221;210000;1.0857300;1.0861700;1.0853000;1.0855500;50219
20200221;220000;1.0856100;1.0858100;1.0851000;1.0857100;50244
20200221;230000;1.0857800;1.0857800;1.0846000;1.0849600;49072
20200222;000000;1.0848000;1.0850600;1.0843600;1.0846800;24119
20200222;010000;1.0846600;1.0847100;1.0845000;1.0847100;671
20200223;200000;1.0846000;1.0847700;1.0827000;1.0843900;10
20200223;210000;1.0839000;1.0848300;1.0822000;1.0829100;195
20200223;220000;1.0825000;1.0831800;1.0825000;1.0831700;106
20200223;230000;1.0830000;1.0832900;1.0825000;1.0825000;176
20200224;000000;1.0827000;1.0831300;1.0809000;1.0814000;304
20200224;010000;1.0814000;1.0835000;1.0813700;1.0829600;54789
20200224;020000;1.0829800;1.0842000;1.0827000;1.0838500;66203
20200224;030000;1.0838600;1.0842400;1.0827000;1.0830300;59991
20200224;040000;1.0831200;1.0832200;1.0823000;1.0828200;54157
20200224;050000;1.0828200;1.0830000;1.0821000;1.0822800;44863
20200224;060000;1.0821000;1.0824300;1.0820000;1.0821300;39871
20200224;070000;1.0821300;1.0822800;1.0817000;1.0821100;25172
20200224;080000;1.0821300;1.0822000;1.0813000;1.0815000;35075
20200224;090000;1.0815000;1.0820700;1.0813000;1.0816300;48249
20200224;100000;1.0815700;1.0819600;1.0804000;1.0817000;98595
20200224;110000;1.0817100;1.0828500;1.0814000;1.0826500;127652
20200224;120000;1.0824800;1.0842000;1.0813000;1.0815700;125634
20200224;130000;1.0815500;1.0826000;1.0811000;1.0815000;97824
20200224;140000;1.0815900;1.0825300;1.0812000;1.0820700;85455
20200224;150000;1.0820700;1.0828200;1.0815000;1.0818100;90203
20200224;160000;1.0818300;1.0822300;1.0812000;1.0814500;88836
20200224;170000;1.0813600;1.0852800;1.0813000;1.0848200;92846
20200224;180000;1.0848800;1.0860800;1.0845000;1.0855100;100000
20200224;190000;1.0855600;1.0863900;1.0845000;1.0855800;101778
20200224;200000;1.0856000;1.0872000;1.0852000;1.0870800;108851
20200224;210000;1.0870500;1.0872200;1.0859000;1.0863100;71182
20200224;220000;1.0863900;1.0864100;1.0840000;1.0843000;90679
20200224;230000;1.0842300;1.0857000;1.0840300;1.0852200;84855
20200225;000000;1.0852300;1.0855700;1.0848000;1.0851900;31443
20200225;010000;1.0852800;1.0856000;1.0846900;1.0850900;32806
20200225;020000;1.0851900;1.0854200;1.0846000;1.0848700;40628
20200225;030000;1.0848300;1.0853000;1.0846000;1.0851700;51449
20200225;040000;1.0851700;1.0860000;1.0843000;1.0858400;67463
20200225;050000;1.0857500;1.0864600;1.0856000;1.0863300;54599
20200225;060000;1.0862600;1.0868000;1.0861000;1.0862200;44934
20200225;070000;1.0862100;1.0863000;1.0859000;1.0860700;27941
20200225;080000;1.0860200;1.0861000;1.0849000;1.0850200;39007
20200225;090000;1.0850000;1.0857600;1.0848000;1.0851500;68786
20200225;100000;1.0851900;1.0859000;1.0846000;1.0853000;93539
20200225;110000;1.0853300;1.0866100;1.0848000;1.0863200;128305
20200225;120000;1.0862500;1.0866000;1.0847800;1.0850300;110647
20200225;130000;1.0850500;1.0850600;1.0834000;1.0837000;98056
20200225;140000;1.0838000;1.0840700;1.0828000;1.0836000;90451
20200225;150000;1.0836600;1.0838200;1.0829000;1.0835600;88205
20200225;160000;1.0836100;1.0849800;1.0834000;1.0840700;92075
20200225;170000;1.0841000;1.0846000;1.0831000;1.0835900;95956
20200225;180000;1.0836100;1.0866700;1.0832500;1.0864600;93583
20200225;190000;1.0864400;1.0882700;1.0861000;1.0868500;102259
20200225;200000;1.0868100;1.0883000;1.0865000;1.0882400;97098
20200225;210000;1.0882700;1.0882800;1.0870000;1.0876900;85933
20200225;220000;1.0877000;1.0890200;1.0872000;1.0881500;83809
20200225;230000;1.0881400;1.0886400;1.0874000;1.0881900;72866
20200226;000000;1.0882200;1.0886400;1.0877900;1.0880300;37601
20200226;010000;1.0881200;1.0883300;1.0875500;1.0880600;27370
20200226;020000;1.0880700;1.0881000;1.0873900;1.0879500;28941
20200226;030000;1.0879700;1.0879700;1.0865000;1.0869500;52941
20200226;040000;1.0869700;1.0875000;1.0868000;1.0872000;65839
20200226;050000;1.0873900;1.0874200;1.0861000;1.0867000;69854
20200226;060000;1.0867400;1.0870400;1.0863000;1.0865700;48775
20200226;070000;1.0866500;1.0869100;1.0864000;1.0867200;39853
20200226;080000;1.0867200;1.0878500;1.0865000;1.0876000;55493
20200226;090000;1.0875900;1.0877600;1.0868000;1.0874500;76010
20200226;100000;1.0874200;1.0875700;1.0863000;1.0870800;107751
20200226;110000;1.0871000;1.0897700;1.0870000;1.0891000;117930
20200226;120000;1.0891000;1.0896700;1.0883000;1.0888200;128021
20200226;130000;1.0889000;1.0890100;1.0871000;1.0886600;100785
20200226;140000;1.0886600;1.0889700;1.0872000;1.0884200;92801
20200226;150000;1.0884200;1.0908700;1.0867900;1.0869200;157152
20200226;160000;1.0869100;1.0875600;1.0855000;1.0865400;143216
20200226;170000;1.0865500;1.0874800;1.0854000;1.0859400;92387
20200226;180000;1.0859400;1.0875500;1.0855600;1.0866400;76112
20200226;190000;1.0866700;1.0891700;1.0862000;1.0886400;102753
20200226;200000;1.0886400;1.0894200;1.0876500;1.0878400;77438
20200226;210000;1.0877500;1.0890700;1.0872000;1.0881400;75126
20200226;220000;1.0880800;1.0900000;1.0878800;1.0899600;94688
20200226;230000;1.0899600;1.0899600;1.0881000;1.0883600;70666
20200227;000000;1.0884600;1.0885600;1.0875000;1.0879500;33481
20200227;010000;1.0880600;1.0887700;1.0875100;1.0882000;20834
20200227;020000;1.0882200;1.0886400;1.0878000;1.0886200;37946
20200227;030000;1.0886400;1.0913200;1.0883000;1.0897900;96976
20200227;040000;1.0897700;1.0902000;1.0893000;1.0900000;76229
20200227;050000;1.0901200;1.0914600;1.0900000;1.0909600;67944
20200227;060000;1.0910500;1.0910500;1.0903000;1.0905200;42337
20200227;070000;1.0905400;1.0913500;1.0901000;1.0911000;38761
20200227;080000;1.0912500;1.0914700;1.0905000;1.0907400;60111
20200227;090000;1.0907700;1.0918000;1.0904000;1.0911100;79669
20200227;100000;1.0911100;1.0922200;1.0907000;1.0920100;115149
20200227;110000;1.0921400;1.0948000;1.0917000;1.0946900;160859
20200227;120000;1.0947700;1.0947800;1.0930000;1.0935300;114342
20200227;130000;1.0935400;1.0944400;1.0931000;1.0939700;116929
20200227;140000;1.0939100;1.0948100;1.0933900;1.0945200;116283
20200227;150000;1.0945200;1.0967900;1.0940000;1.0964300;132622
20200227;160000;1.0963600;1.0977700;1.0957500;1.0976400;159707
20200227;170000;1.0976600;1.0985000;1.0961700;1.0976800;115792
20200227;180000;1.0976900;1.1006600;1.0971700;1.0984300;56389
20200227;190000;1.0983900;1.0989200;1.0969400;1.0975700;69661
20200227;200000;1.0975700;1.0979700;1.0963000;1.0979400;80212
20200227;210000;1.0979600;1.0994700;1.0976800;1.0988600;88514
20200227;220000;1.0987800;1.0995000;1.0984000;1.0987100;85351
20200227;230000;1.0986400;1.0995000;1.0979000;1.0992700;68532
20200228;000000;1.0992000;1.1003400;1.0986000;1.0997700;50889
20200228;010000;1.0999000;1.1005000;1.0998000;1.1002400;27644
20200228;020000;1.1001800;1.1004400;1.0994600;1.0996300;53048
20200228;030000;1.0996500;1.1005300;1.0993600;1.0994600;63611
20200228;040000;1.0996600;1.0996800;1.0984000;1.0986500;72015
20200228;050000;1.0987000;1.0991200;1.0980500;1.0986100;66017
20200228;060000;1.0986200;1.0994000;1.0982000;1.0986700;89109
20200228;070000;1.0986800;1.0997300;1.0984000;1.0993400;68489
20200228;080000;1.0994100;1.1004300;1.0990500;1.1000000;78523
20200228;090000;1.1000100;1.1008100;1.0997000;1.1000200;97328
20200228;100000;1.1001000;1.1004400;1.0990000;1.0995500;144098
20200228;110000;1.0995500;1.1034100;1.0993100;1.1033800;202822
20200228;120000;1.1033900;1.1053100;1.1027100;1.1044600;183058
20200228;130000;1.1044600;1.1045100;1.1024000;1.1033800;149092
20200228;140000;1.1034000;1.1042300;1.0984700;1.0993600;171315
20200228;150000;1.0992700;1.1000000;1.0983200;1.0987000;169001
20200228;160000;1.0986900;1.0993200;1.0966600;1.0986800;199068
20200228;170000;1.0986000;1.0988400;1.0948900;1.0966100;109155
20200228;180000;1.0966100;1.0990200;1.0953400;1.0984200;53202
20200228;190000;1.0984000;1.1007600;1.0977300;1.1000200;59872
20200228;200000;1.1000200;1.1008800;1.0993300;1.1000300;85322
20200228;210000;1.1001100;1.1005800;1.0988800;1.1000400;85719
20200228;220000;1.1000500;1.1032900;1.0989300;1.1029300;93721
20200228;230000;1.1028900;1.1045900;1.1024000;1.1037800;77261
20200229;000000;1.1036800;1.1043100;1.1022700;1.1028900;64069
20200229;010000;1.1026200;1.1028900;1.1025000;1.1028900;438
20200301;200000;1.1012400;1.1012400;1.1009900;1.1009900;2
20200301;210000;1.1017400;1.1039000;1.1014900;1.1032300;184
20200301;220000;1.1032400;1.1039700;1.1027000;1.1038000;286
20200301;230000;1.1039400;1.1048700;1.1035100;1.1046700;332
20200302;000000;1.1046400;1.1051200;1.1042000;1.1048600;269
20200302;010000;1.1042300;1.1048300;1.1034800;1.1045100;21361
20200302;020000;1.1046000;1.1073900;1.1044500;1.1051700;91110
20200302;030000;1.1050200;1.1063900;1.1034200;1.1062000;92534
20200302;040000;1.1063400;1.1064900;1.1050500;1.1056500;119497
20200302;050000;1.1056600;1.1063400;1.1053500;1.1055900;95731
20200302;060000;1.1056800;1.1062100;1.1050000;1.1052600;78631
20200302;070000;1.1051700;1.1058700;1.1046000;1.1052600;69348
20200302;080000;1.1052600;1.1052800;1.1040000;1.1042900;61794
20200302;090000;1.1043200;1.1048200;1.1036500;1.1041000;89362
20200302;100000;1.1041000;1.1078700;1.1038000;1.1063400;180344
20200302;110000;1.1063500;1.1093300;1.1058400;1.1084400;233455
20200302;120000;1.1084600;1.1086800;1.1061300;1.1079500;208126
20200302;130000;1.1079500;1.1092700;1.1075800;1.1083900;152869
20200302;140000;1.1084100;1.1119500;1.1079800;1.1118500;176449
20200302;150000;1.1118700;1.1128000;1.1097800;1.1112000;201799
20200302;160000;1.1112100;1.1164500;1.1107700;1.1122000;255004
20200302;170000;1.1121900;1.1137300;1.1106200;1.1124900;155336
20200302;180000;1.1124500;1.1146700;1.1110200;1.1130700;93886
20200302;190000;1.1130900;1.1165100;1.1122900;1.1162000;89036
20200302;200000;1.1163000;1.1184600;1.1159900;1.1179600;127322
20200302;210000;1.1179700;1.1183700;1.1161000;1.1163500;94508
20200302;220000;1.1163500;1.1166600;1.1155000;1.1162800;80653
20200302;230000;1.1162900;1.1163900;1.1125000;1.1134700;75417
20200303;000000;1.1135000;1.1140400;1.1122600;1.1133500;61093
20200303;010000;1.1133500;1.1139500;1.1125900;1.1138600;37467
20200303;020000;1.1138500;1.1148000;1.1136300;1.1144300;39760
20200303;030000;1.1143400;1.1145000;1.1130400;1.1132300;30267
20200303;040000;1.1132300;1.1138000;1.1118400;1.1132100;47988
20200303;050000;1.1132200;1.1146200;1.1126400;1.1138600;63313
20200303;060000;1.1140400;1.1141900;1.1131000;1.1134300;48107
20200303;070000;1.1134500;1.1155500;1.1131000;1.1144300;69672
20200303;080000;1.1143700;1.1151000;1.1140700;1.1144500;50051
20200303;090000;1.1144100;1.1151200;1.1140100;1.1145500;64790
20200303;100000;1.1145500;1.1147100;1.1113200;1.1119900;139807
20200303;110000;1.1119900;1.1131600;1.1105000;1.1109500;139901
20200303;120000;1.1110300;1.1129400;1.1098800;1.1126500;152464
20200303;130000;1.1126300;1.1138800;1.1108300;1.1112400;130276
20200303;140000;1.1112500;1.1119800;1.1104000;1.1113600;125917
20200303;150000;1.1113600;1.1134300;1.1103300;1.1117600;195662
20200303;160000;1.1117600;1.1125200;1.1094000;1.1119000;220106
20200303;170000;1.1118200;1.1128700;1.1114000;1.1125500;109551
20200303;180000;1.1125500;1.1212900;1.1124700;1.1178000;71531
20200303;190000;1.1179800;1.1181000;1.1140500;1.1174500;82381
20200303;200000;1.1174700;1.1177400;1.1145000;1.1158500;118254
20200303;210000;1.1158600;1.1187400;1.1157000;1.1184800;95726
20200303;220000;1.1184800;1.1195000;1.1172300;1.1174300;88727
20200303;230000;1.1174900;1.1184200;1.1169900;1.1180400;72804
20200304;000000;1.1180600;1.1182500;1.1164400;1.1171300;45096
20200304;010000;1.1171600;1.1177400;1.1164900;1.1169000;19970
20200304;020000;1.1169000;1.1185300;1.1168200;1.1176500;47567
20200304;030000;1.1175600;1.1179800;1.1167000;1.1172500;57787
20200304;040000;1.1171600;1.1174600;1.1161000;1.1164500;59430
20200304;050000;1.1166300;1.1171100;1.1159000;1.1164500;46445
20200304;060000;1.1165300;1.1166700;1.1158000;1.1159800;52499
20200304;070000;1.1160900;1.1163400;1.1153800;1.1161000;39148
20200304;080000;1.1159800;1.1163700;1.1154800;1.1156700;38573
20200304;090000;1.1155800;1.1158600;1.1141800;1.1153400;65271
20200304;100000;1.1152900;1.1160000;1.1143300;1.1159400;125252
20200304;110000;1.1159200;1.1187600;1.1156800;1.1164300;164761
20200304;120000;1.1164700;1.1172600;1.1150800;1.1155100;130209
20200304;130000;1.1156700;1.1166900;1.1134300;1.1136200;143861
20200304;140000;1.1136300;1.1154900;1.1134800;1.1147400;107980
20200304;150000;1.1147400;1.1148000;1.1108000;1.1110000;133242
20200304;160000;1.1110900;1.1133000;1.1110000;1.1125100;131316
20200304;170000;1.1125300;1.1127200;1.1094000;1.1118500;124732
20200304;180000;1.1117900;1.1142500;1.1098400;1.1139200;104499
20200304;190000;1.1139400;1.1145200;1.1120700;1.1129000;109947
20200304;200000;1.1129200;1.1133100;1.1117700;1.1123200;98056
20200304;210000;1.1123500;1.1137400;1.1122000;1.1131500;75061
20200304;220000;1.1131400;1.1142300;1.1127000;1.1138600;83028
20200304;230000;1.1138600;1.1142300;1.1130000;1.1136900;65724
20200305;000000;1.1136500;1.1138300;1.1129000;1.1132600;22729
20200305;010000;1.1132900;1.1136000;1.1128900;1.1132600;24178
20200305;020000;1.1132900;1.1140000;1.1131000;1.1138000;39420
20200305;030000;1.1138200;1.1142600;1.1131000;1.1137500;53969
20200305;040000;1.1137400;1.1138500;1.1131500;1.1136700;43030
20200305;050000;1.1136000;1.1143200;1.1135000;1.1141500;33358
20200305;060000;1.1141500;1.1143700;1.1135500;1.1138300;30870
20200305;070000;1.1137000;1.1139100;1.1134000;1.1137600;24868
20200305;080000;1.1138400;1.1140200;1.1132000;1.1134500;27505
20200305;090000;1.1134500;1.1139100;1.1129500;1.1132600;43418
20200305;100000;1.1131400;1.1139500;1.1118000;1.1122900;81082
20200305;110000;1.1123100;1.1140100;1.1120300;1.1136300;121957
20200305;120000;1.1136800;1.1174100;1.1130700;1.1172000;130639
20200305;130000;1.1173200;1.1177500;1.1161200;1.1169700;112119
20200305;140000;1.1169500;1.1184000;1.1154500;1.1183200;116850
20200305;150000;1.1183100;1.1200100;1.1177300;1.1188400;131453
20200305;160000;1.1187200;1.1198700;1.1177900;1.1186700;151694
20200305;170000;1.1186600;1.1201300;1.1176000;1.1190600;105862
20200305;180000;1.1190600;1.1197100;1.1166000;1.1187500;127880
20200305;190000;1.1187800;1.1204900;1.1178000;1.1201700;122410
20200305;200000;1.1201700;1.1216600;1.1183000;1.1214000;116286
20200305;210000;1.1214000;1.1217900;1.1196000;1.1199600;104654
20200305;220000;1.1199600;1.1204000;1.1190600;1.1199500;89700
20200305;230000;1.1200300;1.1229900;1.1192000;1.1228000;86056
20200306;000000;1.1228300;1.1245000;1.1223000;1.1239000;60865
20200306;010000;1.1236400;1.1240000;1.1226100;1.1230000;34661
20200306;020000;1.1230800;1.1238800;1.1220000;1.1222500;50921
20200306;030000;1.1222600;1.1228200;1.1210400;1.1220000;67627
20200306;040000;1.1219000;1.1246300;1.1217000;1.1245400;66872
20200306;050000;1.1245400;1.1248700;1.1228900;1.1231900;78943
20200306;060000;1.1231900;1.1234200;1.1224000;1.1233400;58973
20200306;070000;1.1233400;1.1239000;1.1227800;1.1230600;49343
20200306;080000;1.1230700;1.1236500;1.1226300;1.1228200;42216
20200306;090000;1.1228200;1.1237200;1.1217300;1.1227700;80352
20200306;100000;1.1227700;1.1237800;1.1221800;1.1234200;120687
20200306;110000;1.1234400;1.1278700;1.1227200;1.1271400;205323
20200306;120000;1.1272300;1.1295700;1.1267000;1.1293900;181829
20200306;130000;1.1293800;1.1324200;1.1291400;1.1316300;260454
20200306;140000;1.1316700;1.1340700;1.1310000;1.1332400;208552
20200306;150000;1.1331000;1.1332500;1.1304000;1.1316200;157537
20200306;160000;1.1316200;1.1338000;1.1303600;1.1322000;222860
20200306;170000;1.1321900;1.1354800;1.1316100;1.1348700;149797
20200306;180000;1.1347500;1.1354500;1.1286500;1.1310000;74110
20200306;190000;1.1309000;1.1330300;1.1304000;1.1319000;88629
20200306;200000;1.1318500;1.1327900;1.1286700;1.1305300;116894
20200306;210000;1.1305200;1.1311600;1.1289600;1.1298300;142956
20200306;220000;1.1297600;1.1318900;1.1292000;1.1316900;124388
20200306;230000;1.1318000;1.1325800;1.1299600;1.1305900;102161
20200307;000000;1.1305800;1.1311100;1.1280900;1.1283300;51935
20200307;010000;1.1283300;1.1285000;1.1283300;1.1285000;2
20200308;210000;1.1290000;1.1355000;1.1290000;1.1339000;205
20200308;220000;1.1339000;1.1342000;1.1333000;1.1338000;141
20200308;230000;1.1338000;1.1356000;1.1338000;1.1347000;257
20200309;000000;1.1352000;1.1356700;1.1333300;1.1350100;17000
20200309;010000;1.1347700;1.1395200;1.1339000;1.1386600;152478
20200309;020000;1.1386600;1.1396500;1.1364800;1.1386800;126620
20200309;030000;1.1387700;1.1387800;1.1356800;1.1359800;110348
20200309;040000;1.1359800;1.1496100;1.1354800;1.1428100;206952
20200309;050000;1.1428300;1.1460900;1.1384000;1.1397000;221273
20200309;060000;1.1397600;1.1427500;1.1369000;1.1415200;200628
20200309;070000;1.1415200;1.1423400;1.1396000;1.1400600;123084
20200309;080000;1.1400900;1.1425100;1.1380000;1.1381700;110149
20200309;090000;1.1381600;1.1409300;1.1380600;1.1399000;167194
20200309;100000;1.1398900;1.1475800;1.1397500;1.1438300;331033
20200309;110000;1.1438000;1.1440100;1.1388500;1.1402300;270836
20200309;120000;1.1402100;1.1406600;1.1363800;1.1390100;230132
20200309;130000;1.1391300;1.1438900;1.1388800;1.1423300;208207
20200309;140000;1.1424100;1.1429300;1.1408000;1.1423900;174511
20200309;150000;1.1424600;1.1438600;1.1400000;1.1435700;219981
20200309;160000;1.1435400;1.1484500;1.1374500;1.1402900;216031
20200309;170000;1.1400400;1.1446300;1.1399400;1.1433700;63059
20200309;180000;1.1433100;1.1445500;1.1410000;1.1419400;79721
20200309;190000;1.1418800;1.1473300;1.1412400;1.1470700;96365
20200309;200000;1.1470500;1.1479000;1.1441900;1.1462000;132726
20200309;210000;1.1462400;1.1473100;1.1425500;1.1461100;88228
20200309;220000;1.1461000;1.1466500;1.1434200;1.1451600;78819
20200309;230000;1.1451700;1.1465800;1.1431500;1.1445000;102833
20200310;000000;1.1449000;1.1457000;1.1420600;1.1443000;12815
20200310;010000;1.1446400;1.1458000;1.1431100;1.1437000;84027
20200310;020000;1.1438600;1.1439000;1.1392900;1.1399100;113713
20200310;030000;1.1399000;1.1425300;1.1375400;1.1382900;167845
20200310;040000;1.1384800;1.1414000;1.1370500;1.1406800;162277
20200310;050000;1.1406800;1.1414100;1.1395000;1.1409400;95609
20200310;060000;1.1409300;1.1414600;1.1387100;1.1394900;101476
20200310;070000;1.1394800;1.1399100;1.1372300;1.1374900;123022
20200310;080000;1.1375200;1.1376700;1.1330800;1.1341300;188807
20200310;090000;1.1341300;1.1373600;1.1337100;1.1340300;241216
20200310;100000;1.1339400;1.1386700;1.1336500;1.1381100;323779
20200310;110000;1.1381800;1.1401400;1.1355900;1.1360000;302462
20200310;120000;1.1359100;1.1373300;1.1341000;1.1351200;231636
20200310;130000;1.1351000;1.1357000;1.1334000;1.1353100;211571
20200310;140000;1.1353100;1.1366400;1.1343000;1.1359500;220869
20200310;150000;1.1359900;1.1389900;1.1352300;1.1379700;272298
20200310;160000;1.1379900;1.1394300;1.1365000;1.1372000;155738
20200310;170000;1.1372000;1.1376900;1.1348700;1.1370000;29022
20200310;180000;1.1369100;1.1385900;1.1335500;1.1341800;30722
20200310;190000;1.1341500;1.1358600;1.1294800;1.1305100;54477
20200310;200000;1.1305600;1.1327700;1.1301800;1.1316000;79167
20200310;210000;1.1315800;1.1331100;1.1283800;1.1295800;84884
20200310;220000;1.1295100;1.1302500;1.1273300;1.1300400;76103
20200310;230000;1.1298900;1.1307400;1.1276200;1.1278900;83157
20200311;000000;1.1279200;1.1295000;1.1275000;1.1290800;15922
20200311;010000;1.1291700;1.1309800;1.1285500;1.1307000;72960
20200311;020000;1.1308500;1.1323500;1.1298400;1.1313600;83668
20200311;030000;1.1313700;1.1325600;1.1299900;1.1318300;110479
20200311;040000;1.1318400;1.1328400;1.1307900;1.1323700;120461
20200311;050000;1.1323700;1.1328400;1.1314500;1.1324400;93509
20200311;060000;1.1324500;1.1338400;1.1317500;1.1329300;96556
20200311;070000;1.1328000;1.1338700;1.1326000;1.1337400;75874
20200311;080000;1.1337400;1.1351500;1.1335500;1.1350500;106448
20200311;090000;1.1350800;1.1365200;1.1342500;1.1363900;164106
20200311;100000;1.1363000;1.1366700;1.1325000;1.1328800;266092
20200311;110000;1.1328900;1.1333500;1.1308000;1.1313100;224714
20200311;120000;1.1313300;1.1333500;1.1299500;1.1303700;200314
20200311;130000;1.1303700;1.1329000;1.1301000;1.1326800;151952
20200311;140000;1.1326900;1.1339000;1.1321000;1.1327400;110258
20200311;150000;1.1328900;1.1351400;1.1324000;1.1339000;162292
20200311;160000;1.1338100;1.1351800;1.1329000;1.1344900;40571
20200311;170000;1.1344700;1.1348400;1.1305100;1.1306900;47617
20200311;180000;1.1306400;1.1308900;1.1256200;1.1279900;42834
20200311;190000;1.1280200;1.1280800;1.1258700;1.1268700;50201
20200311;200000;1.1266900;1.1288500;1.1264900;1.1283000;77921
20200311;210000;1.1284600;1.1287900;1.1270000;1.1280700;77867
20200311;220000;1.1280800;1.1282900;1.1267300;1.1272600;61519
20200311;230000;1.1272800;1.1280000;1.1265300;1.1268000;67317
20200312;000000;1.1268900;1.1270000;1.1249000;1.1258100;19654
20200312;010000;1.1260900;1.1266700;1.1252800;1.1258200;62619
20200312;020000;1.1258300;1.1263100;1.1252300;1.1260500;72053
20200312;030000;1.1261100;1.1276200;1.1257800;1.1271500;89311
20200312;040000;1.1271600;1.1333600;1.1264700;1.1318800;248316
20200312;050000;1.1319000;1.1331800;1.1304000;1.1320100;173520
20200312;060000;1.1320900;1.1321100;1.1305700;1.1312800;107485
